"NEGERI","year","week","No_of_dengue_case"
"SELANGOR",2015," 42",NA
"WPKL/PUTRAJAYA",2015," 42",NA
"N.SEMBILAN",2015," 42",NA
"MELAKA",2015," 42",NA
"JOHOR",2015," 42",NA
"PAHANG",2015," 42",NA
"TERENGGANU",2015," 42",NA
"KELANTAN",2015," 42",NA
"SARAWAK",2015," 42",NA
"SABAH",2015," 42",NA
"LABUAN",2015," 42",NA
"MALAYSIA",2015," 42","0"
"PERLIS",2010," 43",NA
"KEDAH",2010," 43",NA
"PULAU PINANG",2010," 43",NA
"PERAK",2010," 43",NA
"SELANGOR",2010," 43","1"
"WPKL/PUTRAJAYA",2010," 43",NA
"N.SEMBILAN",2010," 43",NA
"MELAKA",2010," 43",NA
"JOHOR",2010," 43",NA
"PAHANG",2010," 43",NA
"TERENGGANU",2010," 43",NA
"KELANTAN",2010," 43",NA
"SARAWAK",2010," 43",NA
"SABAH",2010," 43",NA
"LABUAN",2010," 43",NA
"MALAYSIA",2010," 43","1"
"PERLIS",2011," 43",NA
"KEDAH",2011," 43",NA
"PULAU PINANG",2011," 43",NA
"PERAK",2011," 43",NA
"SELANGOR",2011," 43",NA
"WPKL/PUTRAJAYA",2011," 43",NA
"N.SEMBILAN",2011," 43",NA
"MELAKA",2011," 43",NA
"JOHOR",2011," 43",NA
"PAHANG",2011," 43",NA
"TERENGGANU",2011," 43",NA
"KELANTAN",2011," 43",NA
"SARAWAK",2011," 43",NA
"SABAH",2011," 43",NA
"LABUAN",2011," 43",NA
"MALAYSIA",2011," 43","NO MORTALITY"
"PERLIS",2012," 43",NA
"KEDAH",2012," 43",NA
"PULAU PINANG",2012," 43",NA
"PERAK",2012," 43",NA
"SELANGOR",2012," 43",NA
"WPKL/PUTRAJAYA",2012," 43",NA
"N.SEMBILAN",2012," 43",NA
"MELAKA",2012," 43",NA
"JOHOR",2012," 43",NA
"PAHANG",2012," 43",NA
"TERENGGANU",2012," 43",NA
"KELANTAN",2012," 43",NA
"SARAWAK",2012," 43","1"
"SABAH",2012," 43","1"
"LABUAN",2012," 43",NA
"MALAYSIA",2012," 43","2"
"PERLIS",2013," 43",NA
"KEDAH",2013," 43",NA
"PULAU PINANG",2013," 43","1"
"PERAK",2013," 43",NA
"SELANGOR",2013," 43",NA
"WPKL/PUTRAJAYA",2013," 43",NA
"N.SEMBILAN",2013," 43",NA
"MELAKA",2013," 43",NA
"JOHOR",2013," 43",NA
"PAHANG",2013," 43",NA
"TERENGGANU",2013," 43",NA
"KELANTAN",2013," 43",NA
"SARAWAK",2013," 43",NA
"SABAH",2013," 43",NA
"LABUAN",2013," 43",NA
"MALAYSIA",2013," 43","1"
"PERLIS",2014," 43",NA
"KEDAH",2014," 43",NA
"PULAU PINANG",2014," 43",NA
"PERAK",2014," 43","1"
"SELANGOR",2014," 43",NA
"WPKL/PUTRAJAYA",2014," 43",NA
"N.SEMBILAN",2014," 43",NA
"MELAKA",2014," 43","1"
"JOHOR",2014," 43",NA
"PAHANG",2014," 43",NA
"TERENGGANU",2014," 43",NA
"KELANTAN",2014," 43",NA
"SARAWAK",2014," 43","1"
"SABAH",2014," 43",NA
"LABUAN",2014," 43",NA
"MALAYSIA",2014," 43","3"
"PERLIS",2015," 43",NA
"KEDAH",2015," 43",NA
"PULAU PINANG",2015," 43",NA
"PERAK",2015," 43",NA
"SELANGOR",2015," 43",NA
"WPKL/PUTRAJAYA",2015," 43",NA
"N.SEMBILAN",2015," 43",NA
"MELAKA",2015," 43",NA
"JOHOR",2015," 43",NA
"PAHANG",2015," 43",NA
"TERENGGANU",2015," 43",NA
"KELANTAN",2015," 43",NA
"SARAWAK",2015," 43",NA
"SABAH",2015," 43",NA
"LABUAN",2015," 43",NA
"MALAYSIA",2015," 43","0"
"PERLIS",2010," 44",NA
"KEDAH",2010," 44",NA
"PULAU PINANG",2010," 44",NA
"PERAK",2010," 44",NA
"SELANGOR",2010," 44",NA
"WPKL/PUTRAJAYA",2010," 44",NA
"N.SEMBILAN",2010," 44",NA
"MELAKA",2010," 44",NA
"JOHOR",2010," 44",NA
"PAHANG",2010," 44","1"
"TERENGGANU",2010," 44",NA
"KELANTAN",2010," 44",NA
"SARAWAK",2010," 44",NA
"SABAH",2010," 44",NA
"LABUAN",2010," 44",NA
"MALAYSIA",2010," 44","1"
"PERLIS",2011," 44",NA
"KEDAH",2011," 44",NA
"PULAU PINANG",2011," 44",NA
"PERAK",2011," 44",NA
"SELANGOR",2011," 44",NA
"WPKL/PUTRAJAYA",2011," 44",NA
"N.SEMBILAN",2011," 44",NA
"MELAKA",2011," 44",NA
"JOHOR",2011," 44",NA
"PAHANG",2011," 44",NA
"TERENGGANU",2011," 44",NA
"KELANTAN",2011," 44",NA
"SARAWAK",2011," 44",NA
"SABAH",2011," 44",NA
"LABUAN",2011," 44",NA
"MALAYSIA",2011," 44","NO MORTALITY"
"PERLIS",2012," 44",NA
"KEDAH",2012," 44","1"
"PULAU PINANG",2012," 44",NA
"PERAK",2012," 44",NA
"SELANGOR",2012," 44","1"
"WPKL/PUTRAJAYA",2012," 44",NA
"N.SEMBILAN",2012," 44","1"
"MELAKA",2012," 44",NA
"JOHOR",2012," 44",NA
"PAHANG",2012," 44",NA
"TERENGGANU",2012," 44",NA
"KELANTAN",2012," 44",NA
"SARAWAK",2012," 44",NA
"SABAH",2012," 44",NA
"LABUAN",2012," 44",NA
"MALAYSIA",2012," 44","3"
"PERLIS",2013," 44",NA
"KEDAH",2013," 44",NA
"PULAU PINANG",2013," 44",NA
"PERAK",2013," 44",NA
"SELANGOR",2013," 44",NA
"WPKL/PUTRAJAYA",2013," 44","1"
"N.SEMBILAN",2013," 44",NA
"MELAKA",2013," 44",NA
"JOHOR",2013," 44",NA
"PAHANG",2013," 44",NA
"TERENGGANU",2013," 44",NA
"KELANTAN",2013," 44",NA
"SARAWAK",2013," 44",NA
"SABAH",2013," 44",NA
"LABUAN",2013," 44",NA
"MALAYSIA",2013," 44","1"
"PERLIS",2014," 44",NA
"KEDAH",2014," 44",NA
"PULAU PINANG",2014," 44",NA
"PERAK",2014," 44",NA
"SELANGOR",2014," 44","3"
"WPKL/PUTRAJAYA",2014," 44",NA
"N.SEMBILAN",2014," 44",NA
"MELAKA",2014," 44",NA
"JOHOR",2014," 44",NA
"PAHANG",2014," 44",NA
"TERENGGANU",2014," 44",NA
"KELANTAN",2014," 44",NA
"SARAWAK",2014," 44","1"
"SABAH",2014," 44",NA
"LABUAN",2014," 44",NA
"MALAYSIA",2014," 44","4"
"PERLIS",2015," 44",NA
"KEDAH",2015," 44",NA
"PULAU PINANG",2015," 44",NA
"PERAK",2015," 44",NA
"SELANGOR",2015," 44",NA
"WPKL/PUTRAJAYA",2015," 44",NA
"N.SEMBILAN",2015," 44",NA
"MELAKA",2015," 44",NA
"JOHOR",2015," 44",NA
"PAHANG",2015," 44",NA
"TERENGGANU",2015," 44",NA
"KELANTAN",2015," 44",NA
"SARAWAK",2015," 44",NA
"SABAH",2015," 44",NA
"LABUAN",2015," 44",NA
"MALAYSIA",2015," 44","0"
"PERLIS",2010," 45",NA
"KEDAH",2010," 45",NA
"PULAU PINANG",2010," 45",NA
"PERAK",2010," 45",NA
"SELANGOR",2010," 45","1"
"WPKL/PUTRAJAYA",2010," 45",NA
"N.SEMBILAN",2010," 45",NA
"MELAKA",2010," 45",NA
"JOHOR",2010," 45",NA
"PAHANG",2010," 45",NA
"TERENGGANU",2010," 45",NA
"KELANTAN",2010," 45",NA
"SARAWAK",2010," 45",NA
"SABAH",2010," 45",NA
"LABUAN",2010," 45",NA
"MALAYSIA",2010," 45","1"
"PERLIS",2011," 45",NA
"KEDAH",2011," 45",NA
"PULAU PINANG",2011," 45",NA
"PERAK",2011," 45",NA
"SELANGOR",2011," 45","1"
"WPKL/PUTRAJAYA",2011," 45",NA
"N.SEMBILAN",2011," 45",NA
"MELAKA",2011," 45",NA
"JOHOR",2011," 45",NA
"PAHANG",2011," 45",NA
"TERENGGANU",2011," 45",NA
"KELANTAN",2011," 45",NA
"SARAWAK",2011," 45",NA
"SABAH",2011," 45",NA
"LABUAN",2011," 45",NA
"MALAYSIA",2011," 45","1"
"PERLIS",2012," 45",NA
"KEDAH",2012," 45",NA
"PULAU PINANG",2012," 45",NA
"PERAK",2012," 45",NA
"SELANGOR",2012," 45",NA
"WPKL/PUTRAJAYA",2012," 45",NA
"N.SEMBILAN",2012," 45",NA
"MELAKA",2012," 45",NA
"JOHOR",2012," 45",NA
"PAHANG",2012," 45",NA
"TERENGGANU",2012," 45",NA
"KELANTAN",2012," 45",NA
"SARAWAK",2012," 45",NA
"SABAH",2012," 45",NA
"LABUAN",2012," 45",NA
"MALAYSIA",2012," 45","0"
"PERLIS",2013," 45",NA
"KEDAH",2013," 45",NA
"PULAU PINANG",2013," 45",NA
"PERAK",2013," 45",NA
"SELANGOR",2013," 45",NA
"WPKL/PUTRAJAYA",2013," 45",NA
"N.SEMBILAN",2013," 45",NA
"MELAKA",2013," 45",NA
"JOHOR",2013," 45","2"
"PAHANG",2013," 45",NA
"TERENGGANU",2013," 45",NA
"KELANTAN",2013," 45",NA
"SARAWAK",2013," 45",NA
"SABAH",2013," 45",NA
"LABUAN",2013," 45",NA
"MALAYSIA",2013," 45","2"
"PERLIS",2014," 45",NA
"KEDAH",2014," 45",NA
"PULAU PINANG",2014," 45",NA
"PERAK",2014," 45",NA
"SELANGOR",2014," 45","3"
"WPKL/PUTRAJAYA",2014," 45","1"
"N.SEMBILAN",2014," 45",NA
"MELAKA",2014," 45",NA
"JOHOR",2014," 45","1"
"PAHANG",2014," 45",NA
"TERENGGANU",2014," 45",NA
"KELANTAN",2014," 45",NA
"SARAWAK",2014," 45",NA
"SABAH",2014," 45",NA
"LABUAN",2014," 45",NA
"MALAYSIA",2014," 45","5"
"PERLIS",2015," 45",NA
"KEDAH",2015," 45",NA
"PULAU PINANG",2015," 45",NA
"PERAK",2015," 45",NA
"SELANGOR",2015," 45",NA
"WPKL/PUTRAJAYA",2015," 45",NA
"N.SEMBILAN",2015," 45",NA
"MELAKA",2015," 45",NA
"JOHOR",2015," 45",NA
"PAHANG",2015," 45",NA
"TERENGGANU",2015," 45",NA
"KELANTAN",2015," 45",NA
"SARAWAK",2015," 45",NA
"SABAH",2015," 45",NA
"LABUAN",2015," 45",NA
"MALAYSIA",2015," 45","0"
"PERLIS",2010," 46",NA
"KEDAH",2010," 46",NA
"PULAU PINANG",2010," 46",NA
"PERAK",2010," 46",NA
"SELANGOR",2010," 46","1"
"WPKL/PUTRAJAYA",2010," 46",NA
"N.SEMBILAN",2010," 46",NA
"MELAKA",2010," 46","1"
"JOHOR",2010," 46",NA
"PAHANG",2010," 46",NA
"TERENGGANU",2010," 46",NA
"KELANTAN",2010," 46",NA
"SARAWAK",2010," 46",NA
"SABAH",2010," 46","2"
"LABUAN",2010," 46",NA
"MALAYSIA",2010," 46","4"
"PERLIS",2011," 46",NA
"KEDAH",2011," 46",NA
"PULAU PINANG",2011," 46",NA
"PERAK",2011," 46",NA
"SELANGOR",2011," 46",NA
"WPKL/PUTRAJAYA",2011," 46",NA
"N.SEMBILAN",2011," 46",NA
"MELAKA",2011," 46",NA
"JOHOR",2011," 46",NA
"PAHANG",2011," 46",NA
"TERENGGANU",2011," 46",NA
"KELANTAN",2011," 46",NA
"SARAWAK",2011," 46",NA
"SABAH",2011," 46",NA
"LABUAN",2011," 46",NA
"MALAYSIA",2011," 46","NO MORTALITY"
"PERLIS",2012," 46","1"
"KEDAH",2012," 46",NA
"PULAU PINANG",2012," 46",NA
"PERAK",2012," 46",NA
"SELANGOR",2012," 46",NA
"WPKL/PUTRAJAYA",2012," 46",NA
"N.SEMBILAN",2012," 46",NA
"MELAKA",2012," 46",NA
"JOHOR",2012," 46",NA
"PAHANG",2012," 46",NA
"TERENGGANU",2012," 46",NA
"KELANTAN",2012," 46",NA
"SARAWAK",2012," 46",NA
"SABAH",2012," 46",NA
"LABUAN",2012," 46",NA
"MALAYSIA",2012," 46","1"
"PERLIS",2013," 46",NA
"KEDAH",2013," 46",NA
"PULAU PINANG",2013," 46",NA
"PERAK",2013," 46",NA
"SELANGOR",2013," 46","1"
"WPKL/PUTRAJAYA",2013," 46",NA
"N.SEMBILAN",2013," 46","1"
"MELAKA",2013," 46","1"
"JOHOR",2013," 46","2"
"PAHANG",2013," 46",NA
"TERENGGANU",2013," 46",NA
"KELANTAN",2013," 46",NA
"SARAWAK",2013," 46","1"
"SABAH",2013," 46",NA
"LABUAN",2013," 46",NA
"MALAYSIA",2013," 46","6"
"PERLIS",2014," 46",NA
"KEDAH",2014," 46",NA
"PULAU PINANG",2014," 46","1"
"PERAK",2014," 46","1"
"SELANGOR",2014," 46","4"
"WPKL/PUTRAJAYA",2014," 46","1"
"N.SEMBILAN",2014," 46","1"
"MELAKA",2014," 46",NA
"JOHOR",2014," 46","1"
"PAHANG",2014," 46",NA
"TERENGGANU",2014," 46",NA
"KELANTAN",2014," 46",NA
"SARAWAK",2014," 46",NA
"SABAH",2014," 46",NA
"LABUAN",2014," 46",NA
"MALAYSIA",2014," 46","9"
"PERLIS",2015," 46",NA
"KEDAH",2015," 46",NA
"PULAU PINANG",2015," 46",NA
"PERAK",2015," 46",NA
"SELANGOR",2015," 46",NA
"WPKL/PUTRAJAYA",2015," 46",NA
"N.SEMBILAN",2015," 46",NA
"MELAKA",2015," 46",NA
"JOHOR",2015," 46",NA
"PAHANG",2015," 46",NA
"TERENGGANU",2015," 46",NA
"KELANTAN",2015," 46",NA
"SARAWAK",2015," 46",NA
"SABAH",2015," 46",NA
"LABUAN",2015," 46",NA
"MALAYSIA",2015," 46","0"
"PERLIS",2010," 47",NA
"KEDAH",2010," 47",NA
"PULAU PINANG",2010," 47","1"
"PERAK",2010," 47",NA
"SELANGOR",2010," 47",NA
"WPKL/PUTRAJAYA",2010," 47",NA
"N.SEMBILAN",2010," 47",NA
"MELAKA",2010," 47",NA
"JOHOR",2010," 47","1"
"PAHANG",2010," 47",NA
"TERENGGANU",2010," 47",NA
"KELANTAN",2010," 47",NA
"SARAWAK",2010," 47","1"
"SABAH",2010," 47",NA
"LABUAN",2010," 47",NA
"MALAYSIA",2010," 47","3"
"PERLIS",2011," 47",NA
"KEDAH",2011," 47",NA
"PULAU PINANG",2011," 47",NA
"PERAK",2011," 47",NA
"SELANGOR",2011," 47","1"
"WPKL/PUTRAJAYA",2011," 47",NA
"N.SEMBILAN",2011," 47",NA
"MELAKA",2011," 47",NA
"JOHOR",2011," 47","1"
"PAHANG",2011," 47",NA
"TERENGGANU",2011," 47",NA
"KELANTAN",2011," 47",NA
"SARAWAK",2011," 47",NA
"SABAH",2011," 47",NA
"LABUAN",2011," 47",NA
"MALAYSIA",2011," 47","2"
"PERLIS",2012," 47",NA
"KEDAH",2012," 47",NA
"PULAU PINANG",2012," 47",NA
"PERAK",2012," 47",NA
"SELANGOR",2012," 47",NA
"WPKL/PUTRAJAYA",2012," 47",NA
"N.SEMBILAN",2012," 47",NA
"MELAKA",2012," 47",NA
"JOHOR",2012," 47",NA
"PAHANG",2012," 47",NA
"TERENGGANU",2012," 47",NA
"KELANTAN",2012," 47",NA
"SARAWAK",2012," 47",NA
"SABAH",2012," 47",NA
"LABUAN",2012," 47",NA
"MALAYSIA",2012," 47","0"
"PERLIS",2013," 47",NA
"KEDAH",2013," 47",NA
"PULAU PINANG",2013," 47",NA
"PERAK",2013," 47",NA
"SELANGOR",2013," 47",NA
"WPKL/PUTRAJAYA",2013," 47",NA
"N.SEMBILAN",2013," 47",NA
"MELAKA",2013," 47","1"
"JOHOR",2013," 47","1"
"PAHANG",2013," 47",NA
"TERENGGANU",2013," 47",NA
"KELANTAN",2013," 47",NA
"SARAWAK",2013," 47",NA
"SABAH",2013," 47",NA
"LABUAN",2013," 47",NA
"MALAYSIA",2013," 47","2"
"PERLIS",2014," 47",NA
"KEDAH",2014," 47",NA
"PULAU PINANG",2014," 47",NA
"PERAK",2014," 47",NA
"SELANGOR",2014," 47",NA
"WPKL/PUTRAJAYA",2014," 47",NA
"N.SEMBILAN",2014," 47","1"
"MELAKA",2014," 47",NA
"JOHOR",2014," 47",NA
"PAHANG",2014," 47",NA
"TERENGGANU",2014," 47",NA
"KELANTAN",2014," 47",NA
"SARAWAK",2014," 47",NA
"SABAH",2014," 47",NA
"LABUAN",2014," 47",NA
"MALAYSIA",2014," 47","1"
"PERLIS",2015," 47",NA
"KEDAH",2015," 47",NA
"PULAU PINANG",2015," 47",NA
"PERAK",2015," 47",NA
"SELANGOR",2015," 47",NA
"WPKL/PUTRAJAYA",2015," 47",NA
"N.SEMBILAN",2015," 47",NA
"MELAKA",2015," 47",NA
"JOHOR",2015," 47",NA
"PAHANG",2015," 47",NA
"TERENGGANU",2015," 47",NA
"KELANTAN",2015," 47",NA
"SARAWAK",2015," 47",NA
"SABAH",2015," 47",NA
"LABUAN",2015," 47",NA
"MALAYSIA",2015," 47","0"
"PERLIS",2010," 48",NA
"KEDAH",2010," 48",NA
"PULAU PINANG",2010," 48","1"
"PERAK",2010," 48",NA
"SELANGOR",2010," 48",NA
"WPKL/PUTRAJAYA",2010," 48",NA
"N.SEMBILAN",2010," 48",NA
"MELAKA",2010," 48",NA
"JOHOR",2010," 48",NA
"PAHANG",2010," 48",NA
"TERENGGANU",2010," 48",NA
"KELANTAN",2010," 48",NA
"SARAWAK",2010," 48","1"
"SABAH",2010," 48",NA
"LABUAN",2010," 48",NA
"MALAYSIA",2010," 48","2"
"PERLIS",2011," 48",NA
"KEDAH",2011," 48",NA
"PULAU PINANG",2011," 48",NA
"PERAK",2011," 48",NA
"SELANGOR",2011," 48","3"
"WPKL/PUTRAJAYA",2011," 48",NA
"N.SEMBILAN",2011," 48",NA
"MELAKA",2011," 48",NA
"JOHOR",2011," 48",NA
"PAHANG",2011," 48",NA
"TERENGGANU",2011," 48",NA
"KELANTAN",2011," 48",NA
"SARAWAK",2011," 48",NA
"SABAH",2011," 48",NA
"LABUAN",2011," 48",NA
"MALAYSIA",2011," 48","3"
"PERLIS",2012," 48",NA
"KEDAH",2012," 48",NA
"PULAU PINANG",2012," 48",NA
"PERAK",2012," 48",NA
"SELANGOR",2012," 48",NA
"WPKL/PUTRAJAYA",2012," 48",NA
"N.SEMBILAN",2012," 48",NA
"MELAKA",2012," 48",NA
"JOHOR",2012," 48",NA
"PAHANG",2012," 48",NA
"TERENGGANU",2012," 48",NA
"KELANTAN",2012," 48",NA
"SARAWAK",2012," 48",NA
"SABAH",2012," 48",NA
"LABUAN",2012," 48",NA
"MALAYSIA",2012," 48","0"
"PERLIS",2013," 48",NA
"KEDAH",2013," 48",NA
"PULAU PINANG",2013," 48",NA
"PERAK",2013," 48","1"
"SELANGOR",2013," 48",NA
"WPKL/PUTRAJAYA",2013," 48",NA
"N.SEMBILAN",2013," 48",NA
"MELAKA",2013," 48",NA
"JOHOR",2013," 48","1"
"PAHANG",2013," 48",NA
"TERENGGANU",2013," 48",NA
"KELANTAN",2013," 48",NA
"SARAWAK",2013," 48",NA
"SABAH",2013," 48",NA
"LABUAN",2013," 48",NA
"MALAYSIA",2013," 48","2"
"PERLIS",2014," 48",NA
"KEDAH",2014," 48",NA
"PULAU PINANG",2014," 48","1"
"PERAK",2014," 48",NA
"SELANGOR",2014," 48","3"
"WPKL/PUTRAJAYA",2014," 48",NA
"N.SEMBILAN",2014," 48",NA
"MELAKA",2014," 48",NA
"JOHOR",2014," 48","1"
"PAHANG",2014," 48",NA
"TERENGGANU",2014," 48",NA
"KELANTAN",2014," 48",NA
"SARAWAK",2014," 48",NA
"SABAH",2014," 48",NA
"LABUAN",2014," 48",NA
"MALAYSIA",2014," 48","5"
"PERLIS",2015," 48",NA
"KEDAH",2015," 48",NA
"PULAU PINANG",2015," 48",NA
"PERAK",2015," 48",NA
"SELANGOR",2015," 48",NA
"WPKL/PUTRAJAYA",2015," 48",NA
"N.SEMBILAN",2015," 48",NA
"MELAKA",2015," 48",NA
"JOHOR",2015," 48",NA
"PAHANG",2015," 48",NA
"TERENGGANU",2015," 48",NA
"KELANTAN",2015," 48",NA
"SARAWAK",2015," 48",NA
"SABAH",2015," 48",NA
"LABUAN",2015," 48",NA
"MALAYSIA",2015," 48","0"
"PERLIS",2010," 49",NA
"KEDAH",2010," 49",NA
"PULAU PINANG",2010," 49",NA
"PERAK",2010," 49",NA
"SELANGOR",2010," 49","1"
"WPKL/PUTRAJAYA",2010," 49",NA
"N.SEMBILAN",2010," 49",NA
"MELAKA",2010," 49",NA
"JOHOR",2010," 49",NA
"PAHANG",2010," 49","1"
"TERENGGANU",2010," 49",NA
"KELANTAN",2010," 49",NA
"SARAWAK",2010," 49",NA
"SABAH",2010," 49",NA
"LABUAN",2010," 49",NA
"MALAYSIA",2010," 49","2"
"PERLIS",2011," 49",NA
"KEDAH",2011," 49",NA
"PULAU PINANG",2011," 49",NA
"PERAK",2011," 49",NA
"SELANGOR",2011," 49","1"
"WPKL/PUTRAJAYA",2011," 49",NA
"N.SEMBILAN",2011," 49",NA
"MELAKA",2011," 49",NA
"JOHOR",2011," 49",NA
"PAHANG",2011," 49",NA
"TERENGGANU",2011," 49",NA
"KELANTAN",2011," 49",NA
"SARAWAK",2011," 49",NA
"SABAH",2011," 49",NA
"LABUAN",2011," 49",NA
"MALAYSIA",2011," 49","1"
"PERLIS",2012," 49",NA
"KEDAH",2012," 49",NA
"PULAU PINANG",2012," 49",NA
"PERAK",2012," 49",NA
"SELANGOR",2012," 49",NA
"WPKL/PUTRAJAYA",2012," 49","1"
"N.SEMBILAN",2012," 49",NA
"MELAKA",2012," 49",NA
"JOHOR",2012," 49",NA
"PAHANG",2012," 49",NA
"TERENGGANU",2012," 49",NA
"KELANTAN",2012," 49",NA
"SARAWAK",2012," 49",NA
"SABAH",2012," 49",NA
"LABUAN",2012," 49",NA
"MALAYSIA",2012," 49","1"
"PERLIS",2013," 49",NA
"KEDAH",2013," 49",NA
"PULAU PINANG",2013," 49",NA
"PERAK",2013," 49",NA
"SELANGOR",2013," 49","2"
"WPKL/PUTRAJAYA",2013," 49",NA
"N.SEMBILAN",2013," 49",NA
"MELAKA",2013," 49",NA
"JOHOR",2013," 49",NA
"PAHANG",2013," 49",NA
"TERENGGANU",2013," 49",NA
"KELANTAN",2013," 49",NA
"SARAWAK",2013," 49",NA
"SABAH",2013," 49","3"
"LABUAN",2013," 49",NA
"MALAYSIA",2013," 49","5"
"PERLIS",2014," 49",NA
"KEDAH",2014," 49",NA
"PULAU PINANG",2014," 49",NA
"PERAK",2014," 49","2"
"SELANGOR",2014," 49","1"
"WPKL/PUTRAJAYA",2014," 49",NA
"N.SEMBILAN",2014," 49","1"
"MELAKA",2014," 49",NA
"JOHOR",2014," 49","1"
"PAHANG",2014," 49",NA
"TERENGGANU",2014," 49",NA
"KELANTAN",2014," 49",NA
"SARAWAK",2014," 49",NA
"SABAH",2014," 49",NA
"LABUAN",2014," 49",NA
"MALAYSIA",2014," 49","5"
"PERLIS",2015," 49",NA
"KEDAH",2015," 49",NA
"PULAU PINANG",2015," 49",NA
"PERAK",2015," 49",NA
"SELANGOR",2015," 49",NA
"WPKL/PUTRAJAYA",2015," 49",NA
"N.SEMBILAN",2015," 49",NA
"MELAKA",2015," 49",NA
"JOHOR",2015," 49",NA
"PAHANG",2015," 49",NA
"TERENGGANU",2015," 49",NA
"KELANTAN",2015," 49",NA
"SARAWAK",2015," 49",NA
"SABAH",2015," 49",NA
"LABUAN",2015," 49",NA
"MALAYSIA",2015," 49","0"
"PERLIS",2010," 50",NA
"KEDAH",2010," 50",NA
"PULAU PINANG",2010," 50",NA
"PERAK",2010," 50",NA
"SELANGOR",2010," 50",NA
"WPKL/PUTRAJAYA",2010," 50",NA
"N.SEMBILAN",2010," 50",NA
"MELAKA",2010," 50",NA
"JOHOR",2010," 50","1"
"PAHANG",2010," 50",NA
"TERENGGANU",2010," 50",NA
"KELANTAN",2010," 50",NA
"SARAWAK",2010," 50",NA
"SABAH",2010," 50",NA
"LABUAN",2010," 50",NA
"MALAYSIA",2010," 50","1"
"PERLIS",2011," 50",NA
"KEDAH",2011," 50",NA
"PULAU PINANG",2011," 50",NA
"PERAK",2011," 50",NA
"SELANGOR",2011," 50","1"
"WPKL/PUTRAJAYA",2011," 50",NA
"N.SEMBILAN",2011," 50",NA
"MELAKA",2011," 50",NA
"JOHOR",2011," 50","1"
"PAHANG",2011," 50",NA
"TERENGGANU",2011," 50",NA
"KELANTAN",2011," 50",NA
"SARAWAK",2011," 50",NA
"SABAH",2011," 50",NA
"LABUAN",2011," 50",NA
"MALAYSIA",2011," 50","2"
"PERLIS",2012," 50",NA
"KEDAH",2012," 50",NA
"PULAU PINANG",2012," 50",NA
"PERAK",2012," 50",NA
"SELANGOR",2012," 50",NA
"WPKL/PUTRAJAYA",2012," 50","1"
"N.SEMBILAN",2012," 50",NA
"MELAKA",2012," 50",NA
"JOHOR",2012," 50",NA
"PAHANG",2012," 50",NA
"TERENGGANU",2012," 50",NA
"KELANTAN",2012," 50",NA
"SARAWAK",2012," 50",NA
"SABAH",2012," 50",NA
"LABUAN",2012," 50",NA
"MALAYSIA",2012," 50","1"
"PERLIS",2013," 50",NA
"KEDAH",2013," 50",NA
"PULAU PINANG",2013," 50","1"
"PERAK",2013," 50",NA
"SELANGOR",2013," 50","3"
"WPKL/PUTRAJAYA",2013," 50",NA
"N.SEMBILAN",2013," 50",NA
"MELAKA",2013," 50",NA
"JOHOR",2013," 50",NA
"PAHANG",2013," 50",NA
"TERENGGANU",2013," 50",NA
"KELANTAN",2013," 50",NA
"SARAWAK",2013," 50",NA
"SABAH",2013," 50",NA
"LABUAN",2013," 50",NA
"MALAYSIA",2013," 50","4"
"PERLIS",2014," 50",NA
"KEDAH",2014," 50",NA
"PULAU PINANG",2014," 50",NA
"PERAK",2014," 50",NA
"SELANGOR",2014," 50",NA
"WPKL/PUTRAJAYA",2014," 50","1"
"N.SEMBILAN",2014," 50",NA
"MELAKA",2014," 50",NA
"JOHOR",2014," 50",NA
"PAHANG",2014," 50",NA
"TERENGGANU",2014," 50",NA
"KELANTAN",2014," 50",NA
"SARAWAK",2014," 50",NA
"SABAH",2014," 50",NA
"LABUAN",2014," 50",NA
"MALAYSIA",2014," 50","1"
"PERLIS",2015," 50",NA
"KEDAH",2015," 50",NA
"PULAU PINANG",2015," 50",NA
"PERAK",2015," 50",NA
"SELANGOR",2015," 50",NA
"WPKL/PUTRAJAYA",2015," 50",NA
"N.SEMBILAN",2015," 50",NA
"MELAKA",2015," 50",NA
"JOHOR",2015," 50",NA
"PAHANG",2015," 50",NA
"TERENGGANU",2015," 50",NA
"KELANTAN",2015," 50",NA
"SARAWAK",2015," 50",NA
"SABAH",2015," 50",NA
"LABUAN",2015," 50",NA
"MALAYSIA",2015," 50","0"
"PERLIS",2010," 51",NA
"KEDAH",2010," 51",NA
"PULAU PINANG",2010," 51",NA
"PERAK",2010," 51",NA
"SELANGOR",2010," 51",NA
"WPKL/PUTRAJAYA",2010," 51",NA
"N.SEMBILAN",2010," 51",NA
"MELAKA",2010," 51",NA
"JOHOR",2010," 51",NA
"PAHANG",2010," 51",NA
"TERENGGANU",2010," 51",NA
"KELANTAN",2010," 51",NA
"SARAWAK",2010," 51",NA
"SABAH",2010," 51",NA
"LABUAN",2010," 51",NA
"MALAYSIA",2010," 51","NO MORTALITY"
"PERLIS",2011," 51",NA
"KEDAH",2011," 51",NA
"PULAU PINANG",2011," 51",NA
"PERAK",2011," 51",NA
"SELANGOR",2011," 51",NA
"WPKL/PUTRAJAYA",2011," 51",NA
"N.SEMBILAN",2011," 51",NA
"MELAKA",2011," 51",NA
"JOHOR",2011," 51",NA
